country,year,Democracy_cont,Democracy_bin,misconduct,Regime_openness,numberprev,GDP_PerCAP,FDI,Foreign_Aid,gdp_growth,incumbent_running,alternation_in_power,region,opposition_mobilization
Switzerland,1967,0.625,3,0,,38,2960.72258588384,,,-164.25800036346,,,,
Switzerland,1971,0.637,3,0,,39,4694.71716251561,,,-582.50293069426,,,,
Switzerland,1975,0.866,3,0,7,40,10028.9871880082,,,-1115.59625677878,1,0,,
Switzerland,1979,0.861,3,0,7,41,17736.5534111237,,,-4504.2053719901,1,0,,
Switzerland,1983,0.867,3,0,,42,17341.994875673,0.577323359265435,,-325.254476320402,1,0,,
Switzerland,1987,0.872,3,0,7,43,29558.8954776765,1.19932736889541,,-7096.1121251523,1,0,,
Switzerland,1991,0.894,3,0,7,44,38399.2106118525,1.08718470567901,,-8026.4930212654,1,0,4,1
Switzerland,1995,0.898,3,0,7,45,48662.4865090892,1.213671207258,,-3743.0201545263,1,0,4,0
Switzerland,1999,0.915,3,0,7,46,40581.3493561186,5.01575976651698,,-1079.2170533328,1,0,4,0
Switzerland,2003,0.895,3,0,7,47,48087.5437704014,5.58805379641704,,-2837.39370900751,1,0,4,0
Switzerland,2007,0.895,3,0,7,48,63555.2809223584,10.1452262796346,,-2626.8274238792,1,0,4,0
Switzerland,2011,0.911,3,0,7,49,88415.6108120697,2.96813782714396,,-4678.33221640129,1,0,4,0
Switzerland,2015,0.924,3,0,7,50,82081.6092055418,16.8287746079763,,-1493.0477889757,1,0,4,0
Syria,1947,0.201,1,3,,1,,,,,,,,
Syria,1949,0.268,1,3,,2,,,,,,,,
Syria,1953,0.181,1,3,,3,,,,,,,,
Syria,1954,0.269,1,3,,4,,,,,,,,
Syria,1961,0.091,1,3,,5,,,,,,,,
Syria,1971,0.144,0,3,,6,,,,,,,,
Syria,1973,0.153,1,3,,7,,,,,,,,
Syria,1977,0.156,1,3,1.5,8,,,,,1,0,,
Syria,1978,0.153,1,3,2,9,,,,,1,0,,
Syria,1981,0.156,1,3,1.5,10,,,,,1,0,,
Syria,1985,0.156,1,3,1,11,,,,,1,0,,
Syria,1986,0.155,1,3,1,12,,,,,1,0,,
Syria,1990,0.16,1,3,1,13,,,,,1,0,6,0
Syria,1991,0.161,1,3,1,14,,,,,1,0,6,1
Syria,1994,0.159,1,3,1,15,,,,,1,0,6,0
Syria,1998,0.159,1,3,1,16,,,,,1,0,6,0
Syria,1999,0.153,1,3,1,17,,,,,1,0,6,0
Syria,2000,0.161,1,3,1,18,,,,,1,0,6,0
Syria,2003,0.164,1,3,1,19,,,,,1,0,6,0
Syria,2007,0.161,1,3,1.5,20,,,,,1,0,6,0
Syria,2012,0.153,1,3,1.5,21,,,,,1,0,6,0
Syria,2014,0.145,0,3,1,22,,,,,1,0,6,4
Syria,2014,0.145,0,3,1,22,,,,,1,0,6,2
Syria,2014,0.145,0,3,1,22,,,,,1,0,6,3
Syria,2014,0.145,0,3,1,22,,,,,1,0,6,1
Syria,2016,0.151,0,3,1,23,,,,,1,0,6,2
Syria,2016,0.151,0,3,1,23,,,,,1,0,6,1
Taiwan,1947,0.086,0,3,,1,,,,,,,,
Taiwan,1948,0.103,0,3,,2,,,,,,,,
Taiwan,1969,0.088,0,3,,3,,,,,,,,
Taiwan,1972,0.125,0,3,,4,,,,,,,,
Taiwan,1975,0.119,0,3,3,5,,,,,1,0,,
Taiwan,1980,0.131,0,3,3,6,,,,,1,0,,
Taiwan,1983,0.139,0,3,,7,,,,,1,0,,
Taiwan,1986,0.158,0,3,3,8,,,,,1,0,,
Taiwan,1989,0.232,0,3,4.5,9,,,,,1,0,,
Taiwan,1991,0.275,0,3,5,10,,,,,1,0,5,3
Taiwan,1991,0.275,0,3,5,10,,,,,1,0,5,5
Taiwan,1991,0.275,0,3,5,10,,,,,1,0,5,6
Taiwan,1991,0.275,0,3,5,10,,,,,1,0,5,2
Taiwan,1991,0.275,0,3,5,10,,,,,1,0,5,4
Taiwan,1991,0.275,0,3,5,10,,,,,1,0,5,1
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,2
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,3
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,4
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,8
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,5
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,7
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,1
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,9
Taiwan,1992,0.309,0,3,5,11,,,,,1,0,5,6
Taiwan,1995,0.317,0,3,4.5,12,,,,,1,0,5,3
Taiwan,1995,0.317,0,3,4.5,12,,,,,1,0,5,2
Taiwan,1995,0.317,0,3,4.5,12,,,,,1,0,5,1
Taiwan,1996,0.617,2,2,5,13,,,,,1,0,5,3
Taiwan,1996,0.617,2,2,5,13,,,,,1,0,5,5
Taiwan,1996,0.617,2,2,5,13,,,,,1,0,5,2
Taiwan,1996,0.617,2,2,5,13,,,,,1,0,5,4
Taiwan,1996,0.617,2,2,5,13,,,,,1,0,5,1
Taiwan,1998,0.643,2,1,6,14,,,,,1,0,5,1
Taiwan,1998,0.643,2,1,6,14,,,,,1,0,5,3
Taiwan,1998,0.643,2,1,6,14,,,,,1,0,5,4
Taiwan,1998,0.643,2,1,6,14,,,,,1,0,5,2
Taiwan,1998,0.643,2,1,6,14,,,,,1,0,5,5
Taiwan,2000,0.773,3,0,6,15,,,,,1,0,5,4
Taiwan,2000,0.773,3,0,6,15,,,,,1,0,5,3
Taiwan,2000,0.773,3,0,6,15,,,,,1,0,5,2
Taiwan,2000,0.773,3,0,6,15,,,,,1,0,5,1
Taiwan,2000,0.773,3,0,6,15,,,,,1,0,5,5
Taiwan,2001,0.802,3,0,6,16,,,,,1,0,5,2
Taiwan,2001,0.802,3,0,6,16,,,,,1,0,5,3
Taiwan,2001,0.802,3,0,6,16,,,,,1,0,5,1
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,6
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,5
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,7
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,1
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,2
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,3
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,8
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,9
Taiwan,2004,0.791,3,0,6,17,,,,,1,0,5,4
Taiwan,2005,0.746,3,0,6.5,18,,,,,1,0,5,1
Taiwan,2008,0.786,3,0,7,19,,,,,1,0,5,2
Taiwan,2008,0.786,3,0,7,19,,,,,1,0,5,3
Taiwan,2008,0.786,3,0,7,19,,,,,1,0,5,1
Taiwan,2008,0.786,3,0,7,19,,,,,1,0,5,4
Taiwan,2010,0.804,2,0,6.5,20,,,,,1,0,5,1
Taiwan,2010,0.804,2,0,6.5,20,,,,,1,0,5,4
Taiwan,2010,0.804,2,0,6.5,20,,,,,1,0,5,7
Taiwan,2010,0.804,2,0,6.5,20,,,,,1,0,5,3
Taiwan,2010,0.804,2,0,6.5,20,,,,,1,0,5,6
Taiwan,2010,0.804,2,0,6.5,20,,,,,1,0,5,5
Taiwan,2010,0.804,2,0,6.5,20,,,,,1,0,5,2
Taiwan,2012,0.786,3,0,6,21,,,,,1,0,5,0
Taiwan,2016,0.797,3,1,6,22,,,,,1,0,5,3
Taiwan,2016,0.797,3,1,6,22,,,,,1,0,5,1
Taiwan,2016,0.797,3,1,6,22,,,,,1,0,5,2
Tajikistan,1990,0.271,1,3,,1,497.632026083843,,,,0,0,5,2
Tajikistan,1990,0.271,1,3,,1,497.632026083843,,,,0,0,5,1
Tajikistan,1991,0.32,1,2,,2,469.337925450253,,,,1,0,5,1
Tajikistan,1994,0.214,1,3,1.5,3,268.000295764389,0.788426718006054,66500000,52.574533211433,1,0,5,0
Tajikistan,1995,0.178,1,3,1,4,213.635340168207,0.811973592971808,65080001.8310547,26.403584959455,1,0,5,1
Tajikistan,1999,0.21,1,3,2,5,177.559715711364,0.616866142750929,112629997.253418,-63.85200833041,1,0,5,0
Tajikistan,2000,0.233,1,3,2,6,138.428879512683,2.73593517602283,111769996.643066,41.480784230785,1,0,5,0
Tajikistan,2005,0.237,1,3,3,7,340.583032738899,2.35603733216774,226369995.117188,-73.869880570116,1,0,5,0
Tajikistan,2006,0.224,1,3,3,8,408.838590699258,11.9646993761248,206809997.558594,-28.955707936163,1,0,5,0
Tajikistan,2010,0.236,1,3,3,9,749.552711015842,1.6649715827839,387950012.207031,39.74169127751,1,0,5,1
Tajikistan,2010,0.236,1,3,3,9,749.552711015842,1.6649715827839,387950012.207031,39.74169127751,1,0,5,2
Tajikistan,2013,0.209,1,3,2.5,10,1048.22729256115,3.35138475303477,390549987.792969,-121.914371333771,1,0,5,3
Tajikistan,2013,0.209,1,3,2.5,10,1048.22729256115,3.35138475303477,390549987.792969,-121.914371333771,1,0,5,1
Tajikistan,2013,0.209,1,3,2.5,10,1048.22729256115,3.35138475303477,390549987.792969,-121.914371333771,1,0,5,2
Tajikistan,2015,0.192,1,3,2,11,929.095857223746,5.78020754408195,432250000,-55.94439685261,1,0,5,0
Tanzania,1958,0.106,0,2,,1,,,,,,,,
Tanzania,1959,0.167,0,2,,2,,,,,,,,
Tanzania,1960,0.176,0,2,,3,,,10359999.6566772,,,,,
Tanzania,1962,0.28,1,2,,4,,,47009998.3215332,,,,,
Tanzania,1965,0.32,1,3,,5,,,38630001.0681152,,,,,
Tanzania,1970,0.255,1,3,,6,,,50970001.2207031,,,,,
Tanzania,1975,0.271,1,3,2,7,,,293269989.013672,,1,0,,
Tanzania,1980,0.27,1,3,2,8,,,675630004.882813,,1,0,,
Tanzania,1985,0.263,1,3,2,9,,,477179992.675781,,1,0,,
Tanzania,1990,0.274,1,3,2,10,173.790639184874,0.000234811055347764,1163150024.41406,35.369409540493,1,0,7,0
Tanzania,1995,0.504,2,1,2.5,11,182.361883690418,2.28223787461144,871049987.792969,-4.11611726637901,1,0,7,0
Tanzania,2000,0.516,2,2,4,12,410.952327593101,3.46442642038715,1064250000,-4.73099982352602,1,0,7,1
Tanzania,2000,0.516,2,2,4,12,410.952327593101,3.46442642038715,1064250000,-4.73099982352602,1,0,7,2
Tanzania,2005,0.464,1,2,5,13,492.63137929182,5.08461466113612,1492449951.17188,-27.979589378956,1,0,7,1
Tanzania,2010,0.504,2,2,5,14,743.403784726004,5.66372789923805,2960310058.59375,-7.82633127169709,1,0,7,5
Tanzania,2010,0.504,2,2,5,14,743.403784726004,5.66372789923805,2960310058.59375,-7.82633127169709,1,0,7,4
Tanzania,2010,0.504,2,2,5,14,743.403784726004,5.66372789923805,2960310058.59375,-7.82633127169709,1,0,7,3
Tanzania,2010,0.504,2,2,5,14,743.403784726004,5.66372789923805,2960310058.59375,-7.82633127169709,1,0,7,1
Tanzania,2010,0.504,2,2,5,14,743.403784726004,5.66372789923805,2960310058.59375,-7.82633127169709,1,0,7,2
Tanzania,2015,0.536,2,2,5,15,947.933446487903,3.17870288905471,2584709960.9375,-59.6759790514839,1,0,7,0
Thailand,1933,0.109,1,3,,1,,,,,,,,
Thailand,1937,0.155,1,3,,2,,,,,,,,
Thailand,1938,0.168,1,3,,3,,,,,,,,
Thailand,1946,0.161,0,3,,4,,,,,,,,
Thailand,1948,0.141,0,3,,5,,,,,,,,
Thailand,1949,0.145,0,3,,6,,,,,,,,
Thailand,1952,0.127,0,3,,7,,,,,,,,
Thailand,1957,0.134,0,3,,8,,,,,,,,
Thailand,1969,0.154,0,3,,9,186.879151880585,,68250000,-7.86171084098501,,,,
Thailand,1975,0.29,1,3,5,10,351.619294282781,0.57533883838716,84510002.1362305,-62.287285229359,1,0,,
Thailand,1976,0.255,1,3,5,11,391.569380794467,0.465800791121928,167789993.286133,-19.444056590506,1,0,,
Thailand,1979,0.134,0,3,3.5,12,589.885009146693,0.201963584376141,388380004.882813,-83.205935948489,1,0,,
Thailand,1983,0.335,1,2,,13,798.080418111881,0.87308255827289,418440002.441406,-21.791796513836,1,0,,
Thailand,1986,0.355,1,2,4,14,813.451673424011,0.609104346367882,451880004.882813,70.335528200455,1,0,,
Thailand,1988,0.353,1,2,5,15,1123.43764273139,1.7924765718208,528229980.46875,-123.328628605154,1,0,,
Thailand,1992,0.258,1,1,4.5,16,1927.88273672709,1.89588826120272,738650024.414063,-207.47286276335,1,0,5,2
Thailand,1992,0.258,1,1,4.5,16,1927.88273672709,1.89588826120272,738650024.414063,-207.47286276335,1,0,5,3
Thailand,1992,0.258,1,1,4.5,16,1927.88273672709,1.89588826120272,738650024.414063,-207.47286276335,1,0,5,1
Thailand,1992,0.258,1,1,4.5,16,1927.88273672709,1.89588826120272,738650024.414063,-207.47286276335,1,0,5,4
Thailand,1995,0.455,1,1,3,17,2846.58336367111,1.22161750231368,836380004.882813,-282.05625865019,1,0,5,0
Thailand,1996,0.434,1,1,3.5,18,3043.98117290864,1.27616877004941,831440002.441406,-355.15527344932,1,0,5,0
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,5
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,10
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,9
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,11
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,4
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,1
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,3
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,6
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,7
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,2
Thailand,2001,0.543,2,2,5,19,1893.26831042418,4.2122256384893,284350006.103516,25.5194584241799,1,0,5,8
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,9
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,5
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,11
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,8
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,7
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,1
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,12
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,10
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,6
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,4
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,3
Thailand,2005,0.548,2,2,5,20,2894.06189580997,4.33958498366303,-164580001.831055,-301.00629695925,1,0,5,2
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,13
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,18
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,10
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,7
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,8
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,1
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,6
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,9
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,5
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,15
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,14
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,16
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,20
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,3
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,11
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,17
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,2
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,19
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,12
Thailand,2007,0.193,0,2,4.5,21,3973.01961789394,3.28356903025998,-307230010.986328,-475.48591921896,1,0,5,4
Thailand,2011,0.473,1,2,4,22,5492.11542712668,0.667087630564908,-134119995.117188,-863.34145181026,1,0,5,2
Thailand,2011,0.473,1,2,4,22,5492.11542712668,0.667087630564908,-134119995.117188,-863.34145181026,1,0,5,4
Thailand,2011,0.473,1,2,4,22,5492.11542712668,0.667087630564908,-134119995.117188,-863.34145181026,1,0,5,3
Thailand,2011,0.473,1,2,4,22,5492.11542712668,0.667087630564908,-134119995.117188,-863.34145181026,1,0,5,1
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,2
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,3
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,8
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,6
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,1
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,15
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,13
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,10
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,5
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,9
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,16
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,14
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,4
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,12
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,7
Thailand,2014,0.187,0,3,4,23,5951.88370233604,1.22145221609207,354510009.765625,-307.6842851877,1,0,5,11
The Gambia,1947,0.101,0,2,,1,,,,,,,,
The Gambia,1951,0.174,0,2,,2,,,,,,,,
The Gambia,1954,0.179,0,2,,3,,,,,,,,
The Gambia,1960,0.229,0,2,,4,,,,,,,,
The Gambia,1962,0.342,1,2,,5,,,,,,,,
The Gambia,1966,0.422,1,2,,6,,,,,,,,
The Gambia,1972,0.543,2,1,,7,,,,,,,,
The Gambia,1977,0.512,2,2,6,8,,,,,,,,
The Gambia,1982,0.481,1,2,,9,,,,,,,,
The Gambia,1987,0.514,2,1,4,10,,,,,,,,
The Gambia,1992,0.468,1,1,6,11,,,,,,,,
The Gambia,1996,0.134,1,3,2,12,,,,,,,,
The Gambia,1997,0.256,1,3,2,13,,,,,,,,
The Gambia,2001,0.286,1,3,3,14,,,,,,,,
The Gambia,2002,0.289,1,3,3,15,,,,,,,,
The Gambia,2006,0.299,1,3,4,16,,,,,,,,
The Gambia,2007,0.282,1,3,4,17,,,,,,,,
The Gambia,2011,0.285,1,3,3,18,,,,,,,,
The Gambia,2012,0.307,1,3,3,19,,,,,,,,
The Gambia,2016,0.293,1,3,2,20,,,,,,,,
The Gambia,2017,0.343,1,2,2,21,,,,,,,,
Timor-Leste,1973,0.046,0,3,,1,,,,,,,,
Timor-Leste,2001,0.303,1,2,4.5,2,574.456788287798,,194169998.168945,,0,0,,
Timor-Leste,2002,0.483,1,1,5,3,553.463011572634,,219050003.051758,-77.325396986007,1,0,,
Timor-Leste,2007,0.634,2,2,4.5,4,2779.87498938626,0.301802858855188,279959991.455078,-792.30014578374,1,0,,
Timor-Leste,2012,0.681,2,2,4,5,5879.6998042355,0.606191489286326,283640014.648438,-1438.5368588333,1,0,,
Timor-Leste,2017,0.696,2,1,5,6,2000.60116097907,0.270012466970727,231960006.713867,531.8801201298,,,,
Timor-Leste,2018,0.755,2,0,5,7,2035.53390768881,1.85686418329392,202580001.831055,52.6726348755599,,,,
Togo,1946,0.045,0,3,,1,,,,,,,,
Togo,1952,0.085,0,3,,2,,,,,,,,
Togo,1958,0.209,1,2,,3,,,,,,,,
Togo,1961,0.288,1,2,,4,79.1201330726748,,2930000.0667572,,,,,
Togo,1963,0.182,1,3,,5,87.7919751328937,,6650000.09536743,-2.87461605590489,,,,
Togo,1979,0.085,0,3,2,6,337.4492967148,5.89667781132302,109470001.220703,-11.246957716118,1,0,,
Togo,1985,0.152,0,3,2,7,234.356326111085,2.13489058778731,110879997.253418,24.326115177692,1,0,,
Togo,1986,0.151,0,3,2,8,315.461934540409,0.576211218529452,170339996.337891,-5.70807031921498,1,0,,
Togo,1990,0.155,0,3,2,9,431.450159769201,1.12007423063764,258239990.234375,17.632942382877,1,0,7,1
Togo,1993,0.283,0,2,3,10,306.150563503367,-1.50595446602694,95819999.6948242,-14.25995317299,1,0,7,1
Togo,1993,0.283,0,2,3,10,306.150563503367,-1.50595446602694,95819999.6948242,-14.25995317299,1,0,7,2
Togo,1993,0.283,0,2,3,10,306.150563503367,-1.50595446602694,95819999.6948242,-14.25995317299,1,0,7,3
Togo,1994,0.295,1,2,3,11,238.465395587917,-0.332320523129248,124650001.525879,122.891471259309,1,0,7,0
Togo,1998,0.297,1,2,3,12,342.658274046648,0.700298686850393,128460006.713867,2.83384087578202,1,0,7,3
Togo,1998,0.297,1,2,3,12,342.658274046648,0.700298686850393,128460006.713867,2.83384087578202,1,0,7,5
Togo,1998,0.297,1,2,3,12,342.658274046648,0.700298686850393,128460006.713867,2.83384087578202,1,0,7,1
Togo,1998,0.297,1,2,3,12,342.658274046648,0.700298686850393,128460006.713867,2.83384087578202,1,0,7,7
Togo,1998,0.297,1,2,3,12,342.658274046648,0.700298686850393,128460006.713867,2.83384087578202,1,0,7,4
Togo,1998,0.297,1,2,3,12,342.658274046648,0.700298686850393,128460006.713867,2.83384087578202,1,0,7,2
Togo,1998,0.297,1,2,3,12,342.658274046648,0.700298686850393,128460006.713867,2.83384087578202,1,0,7,6
Togo,1999,0.293,1,2,3,13,329.695996376381,0.957027973963221,71529998.7792969,-8.51487856869102,1,0,7,0
Togo,2002,0.286,1,2,3,14,326.855600126755,3.38702605345319,51130001.0681152,9.63903667029803,1,0,7,2
Togo,2002,0.286,1,2,3,14,326.855600126755,3.38702605345319,51130001.0681152,9.63903667029803,1,0,7,1
Togo,2003,0.3,1,2,3,15,396.030044051086,2.16338155247811,50090000.1525879,-34.28824250271,1,0,7,0
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,3
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,4
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,7
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,8
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,5
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,6
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,10
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,11
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,12
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,1
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,9
Togo,2005,0.343,1,2,3,16,406.400950539125,4.20794674747276,82610000.6103516,-16.559347911222,1,0,7,2
Togo,2007,0.33,1,2,3,17,449.144232824439,2.34381874405399,122489997.86377,-1.29374735329202,1,0,7,1
Togo,2007,0.33,1,2,3,17,449.144232824439,2.34381874405399,122489997.86377,-1.29374735329202,1,0,7,2
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,5
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,4
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,3
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,7
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,1
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,8
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,6
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,2
Togo,2010,0.445,1,2,3.5,18,533.508791977233,3.64685898438249,403380004.882813,5.70557178874196,1,0,7,9
